ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,profile_id
-0.9844556,-1.0689676,0.18489577,1.6756263,2.0241187,-0.26337907,-0.80272865,-0.2564987,-1.168109,4
0.5126132,-1.0819477,0.3138156,-0.7128383,-0.9518826,-0.25659987,1.0291373,-0.24572086,-1.565839,4
-0.025919806,-1.0669029,-0.96437204,0.6406337,-0.14024769,1.0187658,0.38617796,1.1367606,-1.0042377,4
-0.5752079,-1.0783814,-1.2373872,0.493905,2.0241187,0.2860927,-1.3639436,0.2344419,0.89003134,4
-0.8745064,-1.080798,0.18337004,1.6817192,2.024119,-0.26355007,-0.79373956,-0.25535297,-1.0270609,4
-0.59118146,-1.0681885,0.2928367,0.9138786,-0.14024703,-0.2606177,1.0291469,-0.2457132,0.08410966,4
-0.89113545,-1.0369197,0.18045703,1.6848078,2.024119,-0.26483047,-0.7561043,-0.25457832,-0.21035315,4
-0.6307039,-1.0882534,0.2982243,0.9546952,-0.14024617,-0.25920963,1.0291082,-0.24571593,-1.4372971,4
-0.8714179,-1.079483,0.29900748,0.95782423,-0.14024603,-0.2593209,1.0291466,-0.24571308,-1.6740798,4
-0.14754553,-1.0736268,-1.2243725,0.50859946,2.0241203,0.28336674,-1.3646283,0.23341417,0.72357327,4
-0.6434254,-1.0752373,0.29672253,0.94916886,-0.14024729,-0.25942823,1.0291553,-0.24573465,-1.2098073,4
-0.8172368,-1.0884147,0.17969269,1.684564,2.0241191,-0.26144928,-0.75362724,-0.25448436,-0.14721897,4
-0.5958529,-1.0525683,-1.2398201,0.49238136,2.0241191,0.28603038,-1.3616477,0.23495625,0.92545575,4
0.20127472,-1.0816534,0.31386298,-0.71838266,-0.95189106,-0.25725174,1.0291641,-0.24570864,-1.3720006,4
-0.8680132,-1.0430123,0.17713419,1.6871537,2.0241175,-0.26271057,-0.75365824,-0.25423235,-0.19013219,4
-0.2765287,-1.0669265,-0.9616523,0.6439494,-0.1402465,1.0202844,0.38619295,1.1367677,-1.1838127,4
0.007601241,-1.0943698,0.3103461,-0.7078325,-0.95186985,-0.2552262,1.0291238,-0.24571496,-1.0810515,4
-0.51565576,-1.0948511,-0.9589719,0.6489686,-0.14024484,1.0210987,0.3861589,1.1367761,-1.3977304,4
0.30289984,-1.0771848,0.31457904,-0.7117474,-0.9518818,-0.2562489,1.029176,-0.2457294,-1.6695087,4
-0.1069551,-1.0743368,-0.96424323,0.6412359,-0.14024465,1.0198013,0.3861357,1.1367565,-1.0592724,4
0.19251004,-1.077231,0.31365782,-0.7137034,-0.9518788,-0.2561605,1.0291263,-0.24571633,-0.53799176,4
-0.023973547,-1.0946453,0.31350684,-0.713496,-0.9518957,-0.2561331,1.0291698,-0.24571794,-0.70822966,4
-0.65178555,-1.044028,0.29896334,0.9554249,-0.14024611,-0.25930798,1.0291536,-0.245735,-1.6093388,4
-0.6035707,-1.0883596,-0.9560125,0.65274936,-0.14024584,1.0238318,0.38615987,1.1367654,-1.6088523,4
-0.9964714,-1.073401,0.29877582,0.95713574,-0.14024815,-0.25929415,1.0291666,-0.24573551,-1.6732174,4
-0.8895937,-1.0617352,0.18390246,1.676991,2.0241191,-0.26546192,-0.8083086,-0.2560353,-1.3094279,4
0.42086792,-1.0665843,0.3156315,-0.7091441,-0.9518775,-0.256104,1.0291394,-0.24571411,-2.0097094,4
-0.25086194,-1.0946026,0.30043143,0.95942235,-0.14024717,-0.2592798,1.0291259,-0.2457083,-1.8367448,4
-0.49351212,-1.064955,-1.2389961,0.4976527,2.0241175,0.2871828,-1.3609898,0.23478018,0.91623986,4
-0.83963335,-1.0933822,0.29791763,0.9546165,-0.14024788,-0.25919744,1.0291772,-0.24571222,-1.4136648,4
0.50960094,-1.0527582,-1.027255,0.93210447,1.2124789,0.35884595,-0.8374315,0.3227975,-0.16105165,4
0.34220347,-1.0731702,0.31512123,-0.7102152,-0.9518944,-0.2561521,1.0291544,-0.2457199,-1.8189956,4
0.043040447,-1.0948159,-0.96483266,0.640781,-0.14024584,1.0189568,0.38618398,1.1367683,-1.0099288,4
0.19969684,-1.0837226,0.31079096,-0.71536624,-0.951895,-0.25700885,1.0291744,-0.2457054,-1.3067099,4
-0.78556865,-1.0621758,0.2998,0.95813316,-0.14024796,-0.25929254,1.0291601,-0.24570927,-1.748377,4
-0.31205422,-1.0459927,-0.9598093,0.6453211,-0.14024842,1.0201982,0.3861491,1.1367741,-1.2552131,4
-0.57308495,-1.0737445,-0.95704323,0.65044373,-0.14024445,1.0234151,0.38616455,1.1367662,-1.5317194,4
-0.81586367,-1.0493609,0.17889443,1.6858693,2.0241163,-0.26296544,-0.75418305,-0.25447863,-0.19058767,4
-0.15885973,-1.095144,-0.9630766,0.6433751,-0.14024636,1.0197152,0.38615987,1.1367643,-1.1273395,4
-0.59974545,-1.0680028,-0.9575591,0.6505954,-0.14024426,1.0230823,0.38617858,1.1367689,-1.5264112,4
-0.24191858,-1.0953943,-0.9593616,0.64915437,-0.14024253,1.0208998,0.38616583,1.1367627,-1.387298,4
0.3039648,-1.0820796,0.31549537,-0.71110994,-0.9518887,-0.2563797,1.0291581,-0.24570872,-1.7439576,4
-0.7982419,-1.0911615,0.29944003,0.9583013,-0.14024828,-0.2591423,1.0291765,-0.2457214,-1.7198431,4
-0.78304625,-1.0515717,0.2971678,0.9525722,-0.14024505,-0.25917697,1.0291306,-0.24571529,-1.3025577,4
-0.5427548,-1.0729724,0.29794678,0.9549987,-0.14024723,-0.25928286,1.0291245,-0.24571297,-1.4577715,4
0.41945964,-1.0773007,0.3156777,-0.7089482,-0.9518834,-0.25594208,1.0291767,-0.24573414,-1.987934,4
0.15760683,-1.0673034,0.31173113,-0.7119853,-0.9518726,-0.2558619,1.0291142,-0.2457101,-0.39647314,4
0.09952516,-1.0845606,-0.9637043,0.6420883,-0.14025205,1.0191444,0.38621056,1.136763,-1.0681536,4
-0.6769133,-1.074484,0.29778233,0.9542528,-0.14024524,-0.25923133,1.0291253,-0.2457264,-1.4588115,4
0.06640059,-1.0676886,0.311844,-0.71529526,-0.9518909,-0.25571713,1.029132,-0.24572724,-0.21313314,4
-0.14693324,-1.0814302,-1.2576071,0.4723712,2.0241184,0.28952038,-1.3537018,0.23680119,1.2552594,4
-0.6004902,-1.0779349,0.29780063,0.9561315,-0.1402463,-0.2590531,1.0291437,-0.24573007,-1.4576032,4
-0.91868824,-1.0943508,0.29792458,0.9538074,-0.14024842,-0.25924218,1.0291622,-0.2457136,-1.4284776,4
0.18014891,-1.0732356,0.31440002,-0.7117454,-0.95188,-0.25625208,1.0291606,-0.24571368,-1.6673124,4
-0.89577377,-1.0930704,0.18868384,1.671166,2.0241196,-0.2676739,-0.86427367,-0.2568394,-2.3213167,4
0.12555626,-1.0725878,0.31252545,-0.71581376,-0.9518689,-0.25581482,1.0291215,-0.24571146,-0.1963946,4
-0.1606203,-1.0875252,0.17888974,1.6863506,2.0241165,-0.26265928,-0.763405,-0.25430033,-0.38675928,4
0.33585578,-1.0544068,-1.027837,0.92649585,1.2124828,0.35717294,-0.83866227,0.32266775,-0.14950672,4
0.33409822,-1.0933732,-1.0278969,0.9237837,1.2124794,0.35644048,-0.8330992,0.32311115,-0.034731634,4
-0.6284204,-1.0745683,0.1808574,1.681728,2.0241182,-0.26339602,-0.76023346,-0.25521132,-0.28082457,4
-0.6170841,-1.0729244,0.2903228,0.8984582,-0.14024101,-0.26128322,1.0290928,-0.24571201,0.71066505,4
0.10793854,-1.0943207,0.31331247,-0.71257293,-0.95189595,-0.25593892,1.0291792,-0.24570389,-0.61837906,4
-0.09035317,-1.0657312,-0.9626638,0.6429841,-0.14024524,1.0197142,0.38621014,1.1367775,-1.1086133,4
-0.7263748,-1.0744671,0.30116105,0.9598322,-0.14024927,-0.25916758,1.0291747,-0.24571502,-1.8567055,4
-0.5713224,-1.081849,0.29378715,0.92798215,-0.14024565,-0.25952724,1.0291067,-0.24571246,-0.18415518,4
0.11911624,-1.0461559,0.31138483,-0.7071535,-0.9518755,-0.25523365,1.0291318,-0.24570926,-0.9276511,4
0.2063075,-1.0900383,-1.0259151,0.9272865,1.2124778,0.35943007,-0.8370843,0.3230037,-0.14026925,4
0.12354175,-1.073398,0.31429932,-0.7148719,-0.951888,-0.25679705,1.0291888,-0.24571492,-1.433281,4
0.002061576,-1.0732102,-0.96458775,0.6405615,-0.14024577,1.0189897,0.38612998,1.136766,-1.006019,4
-0.7041499,-1.0923457,0.28989726,0.8910721,-0.14024907,-0.26097953,1.029181,-0.24573354,1.0337541,4
0.24682365,-1.0750014,0.31187668,-0.7133469,-0.9518692,-0.2560193,1.0291355,-0.24570271,-0.32820252,4
-0.7479292,-1.0521475,0.29879084,0.9560401,-0.14024505,-0.259223,1.0291287,-0.24571541,-1.5991412,4
0.27862528,-1.0548779,0.31325996,-0.70796305,-0.95189196,-0.2552735,1.0291526,-0.24570818,-0.8760052,4
-0.2790491,-1.0669839,-0.96153766,0.6441428,-0.14024577,1.0200043,0.3862027,1.1367774,-1.1812401,4
-0.8801916,-1.065152,0.29830205,0.95491135,-0.14024723,-0.25928894,1.0291721,-0.24573149,-1.4706035,4
-0.57356274,-1.0940739,-0.9589858,0.6473933,-0.14024729,1.0209863,0.3861952,1.1367773,-1.3459672,4
-0.29300013,-1.0699887,0.29012328,0.87100065,-0.14024597,-0.2599363,1.0291418,-0.2457245,1.8205541,4
-0.46544242,-1.08676,-1.2567806,0.47444978,2.024119,0.28888997,-1.3548588,0.23672515,1.2400645,4
-0.75896037,-1.0645795,0.30053297,0.9610531,-0.14024809,-0.25910288,1.029171,-0.2457341,-1.8511598,4
-0.6517384,-1.081759,0.3004108,0.959524,-0.14024557,-0.2593055,1.0291244,-0.24571176,-1.805421,4
-0.032748282,-1.0652152,-1.0277677,0.9263733,1.21248,0.3577291,-0.8382774,0.32314473,-0.1509587,4
-0.33195746,-1.042704,-0.96048343,0.64516693,-0.14024611,1.0198257,0.38619035,1.136771,-1.2463062,4
0.09233132,-1.0907184,-0.9641256,0.6409109,-0.14024769,1.0191747,0.38615578,1.1367643,-1.0034189,4
0.28473607,-1.067548,-1.0276014,0.92416644,1.2124821,0.3581505,-0.8369314,0.3229932,-0.11421733,4
-0.5021413,-1.0931132,-0.95872575,0.64868057,-0.14025046,1.0205818,0.38620895,1.1367695,-1.3735602,4
-0.65987873,-1.050383,0.29550037,0.94326556,-0.14024769,-0.25919992,1.0291549,-0.2457316,-0.8879628,4
0.16983445,-1.0800964,0.3140609,-0.7111392,-0.9518731,-0.25640753,1.0291299,-0.24572054,-1.5960392,4
-0.13739266,-1.0716794,-1.2502296,0.48035675,2.0241244,0.28789437,-1.3570892,0.23561302,1.1487175,4
-0.6849914,-1.06961,0.18026602,1.6843939,2.0241199,-0.2638718,-0.7545683,-0.2544483,-0.17209783,4
0.24484125,-1.0413884,-1.4963417,-0.08254342,-0.14024617,1.9562719,-0.93335485,1.8906049,-0.54040015,4
0.19234943,-1.0633236,-1.0266759,0.9284575,1.2124815,0.3584876,-0.8369023,0.32266876,-0.1503437,4
-0.7672744,-1.0685416,0.2984869,0.95564103,-0.14024723,-0.25927648,1.0291364,-0.24571466,-1.57332,4
-0.13628753,-1.0788598,-1.2363299,0.49274927,2.0241187,0.28771913,-1.3627115,0.23404492,0.9044031,4
-0.7072103,-1.0930942,0.1810463,1.6861138,2.0241177,-0.26413828,-0.7521275,-0.25446412,-0.12578507,4
-0.50429434,-1.0438046,-0.9603202,0.6454111,-0.14024214,1.0207881,0.3862024,1.1367745,-1.2707293,4
-0.67454046,-1.039452,0.17960699,1.6860226,2.024116,-0.2625173,-0.75433075,-0.25432628,-0.19153853,4
-0.63133425,-1.0669789,0.17837751,1.685463,2.0241213,-0.26350835,-0.76135385,-0.2545749,-0.3347347,4
0.5098609,-1.0216258,-1.5600799,-0.4955185,2.0241175,0.4296525,-1.8179275,0.34392297,2.193202,4
-0.74286836,-1.070231,0.29545054,0.9419369,-0.14024465,-0.2592531,1.0291328,-0.24573019,-0.7752667,4
0.05944464,-1.0595869,-1.4990865,-0.09378374,-0.14024524,1.9529969,-0.9421218,1.8883547,-0.29848224,4
-0.06649919,-1.0584524,-0.9639728,0.6411073,-0.14024484,1.0193295,0.38618043,1.136764,-1.0472866,4
-0.9540853,-1.0869478,0.18187638,1.6817734,2.0241182,-0.26355526,-0.7793655,-0.25528148,-0.70176303,4
0.3448162,-1.0664368,0.31525758,-0.7098142,-0.9518849,-0.25618222,1.0291345,-0.24571753,-2.0076625,4
0.44039476,-1.0770793,0.315771,-0.7099409,-0.9518847,-0.2560498,1.0291651,-0.24572316,-1.9893885,4
-0.27358973,-1.0838732,-0.96289736,0.64316285,-0.14024723,1.0200496,0.3862024,1.1367667,-1.1139029,4
-0.15360613,-1.0589147,-1.2395005,0.4966002,2.0241206,0.28563827,-1.3620396,0.2352717,0.89843374,4
0.6279223,0.32548293,-1.1320033,0.742836,1.4830288,0.34540823,-1.0380927,0.3079154,0.79693496,6
-0.16372688,0.31198698,-1.1510305,0.72392076,1.4830282,0.34291154,-1.0222334,0.30931556,1.3250046,6
0.31746718,-1.0729886,2.2729757,-1.126357,0.94193405,-1.7171352,-2.2979662,-1.5143037,-0.5655269,6
-0.4053864,-1.0964013,-1.1331962,0.7293691,1.4830316,0.3506229,-1.0758109,0.30473065,0.32660314,6
0.40935397,-1.0759001,0.331258,-1.3028818,-1.222436,-0.18559061,1.0291276,-0.24572887,-1.1343217,6
0.6968605,-1.0634983,-1.1503515,0.71829945,1.4830225,0.35214627,-1.0658776,0.30655357,1.0234581,6
0.3669568,-1.0681224,0.33303928,-1.3039623,-1.2224343,-0.18613182,1.0291225,-0.24572158,-0.9681675,6
0.46925843,-1.0782977,0.11758417,-0.7038811,-0.9518869,0.38886654,0.8201476,0.48692638,-0.38092688,6
0.9758091,1.0086019,-1.1628293,0.71593446,1.4830245,0.34160927,-0.9930484,0.31227055,1.8928808,6
0.6779469,-1.0950239,0.3315136,-1.3033255,-1.2224302,-0.18857315,1.02914,-0.24571662,-0.81618834,6
0.33137205,-1.0469584,2.249719,-1.7873477,0.13030067,-2.794498,-3.1383448,-2.3974764,0.15013601,6
0.56270003,-1.0477158,2.2733822,-1.187857,0.94193745,-1.703169,-2.2937489,-1.51454,0.2739958,6
0.44092673,-1.0833836,0.29589844,1.4563521,0.13029842,-0.26840988,1.0291214,-0.24570756,-0.7366431,6
-0.81282634,-1.0936975,-1.1096305,0.77366346,1.4830264,0.34975794,-1.0897973,0.30325145,-0.42611057,6
-0.10273436,0.31560698,-1.1464871,0.72806156,1.4830309,0.346641,-1.0231315,0.30903956,1.2295543,6
0.53797877,-1.0119691,0.33232474,-1.1874638,-1.1683569,-0.25327736,1.0291342,-0.24570978,0.19400464,6
0.5409037,-1.0891324,2.007915,0.2773866,0.13029855,-1.8556693,-0.36142927,-1.8273333,-0.29344475,6
0.60847175,-1.0789622,2.0059698,0.283053,0.13029775,-1.8562131,-0.35858288,-1.827811,-0.3023983,6
-0.43075904,0.3239445,-1.144882,0.73248315,1.4830285,0.34468442,-1.0261319,0.3092853,1.2436743,6
0.52840906,-1.0669876,2.007064,0.28043106,0.13029961,-1.855424,-0.3582951,-1.8278711,-0.25910044,6
-0.4686554,-1.0200379,-1.1316684,0.73836035,1.4830309,0.34911922,-1.072526,0.3047314,0.3838408,6
1.0126605,-1.0650306,-1.1541733,0.7091918,1.4830229,0.35684085,-1.0775005,0.30637115,0.7518906,6
-0.8196829,-1.058482,-1.1276618,0.7422139,1.4830258,0.35137725,-1.0771055,0.30462927,0.3149667,6
0.4293104,-1.0913595,0.29573652,1.457279,0.13029934,-0.26746336,1.0291494,-0.24571721,-0.61296517,6
0.30004016,-1.0505056,0.11812565,-0.7014721,-0.9518875,0.3908125,0.8201165,0.48690993,-0.6891311,6
2.555228,-1.0894647,-1.180036,0.68385863,1.4830275,0.35397032,-1.0459065,0.30975837,1.7667004,6
-0.09343667,0.29253164,-1.1505303,0.723712,1.4830275,0.34618032,-1.0233066,0.30954385,1.2957022,6
0.116800606,0.31525263,-1.1356134,0.74252653,1.4830279,0.343072,-1.0310127,0.30770454,0.8197528,6
-0.14572373,0.3264023,-1.1473339,0.729128,1.4830266,0.34333938,-1.0224314,0.3092609,1.253559,6
0.6828944,1.0136251,-1.1660576,0.70768595,1.4830272,0.34163308,-0.99078286,0.3125054,1.8240778,6
-0.19998614,0.31270593,-1.1487453,0.7259106,1.4830327,0.3447893,-1.02072,0.3101097,1.289153,6
0.4705944,-1.083645,0.3327424,-1.3041981,-1.2224287,-0.18711767,1.0291411,-0.24574481,-1.1042604,6
0.6061822,-1.044463,-1.6530619,-1.3368859,0.6713923,1.2037765,-2.6099372,0.9836618,0.41305277,6
-0.44539362,-1.0748309,-1.1307063,0.74087167,1.4830277,0.34952977,-1.0754216,0.3050124,0.37684664,6
-1.221787,-1.0924144,-1.1262512,0.7444463,1.4830298,0.3510727,-1.0821992,0.30410397,-0.00411575,6
0.6886087,-1.0880771,-1.1469975,0.7210469,1.4830245,0.3513994,-1.065573,0.30656335,0.9010398,6
0.6870509,-1.0932119,0.33148792,-1.3034805,-1.2224258,-0.18733227,1.0291497,-0.2457058,-0.05823323,6
0.6944244,-1.0325065,-1.6502005,-1.3139036,0.6713898,1.1853491,-2.552499,0.97285026,0.9108481,6
0.04358648,0.309082,-1.1322438,0.73887354,1.4830277,0.34430975,-1.03458,0.3078952,0.7127157,6
0.68862474,-1.0961059,0.3313042,-1.3025953,-1.2224337,-0.18727538,1.0291353,-0.24573927,-0.011653087,6
0.65812296,-1.0781089,0.1171878,-0.70513237,-0.95188844,0.38721615,0.82010984,0.48693112,-0.15559761,6
0.7095217,1.0082585,-1.1682572,0.7050083,1.4830303,0.33900294,-0.9885201,0.31226754,1.8917624,6
1.6265376,-1.0463148,-1.1469184,0.7183262,1.4830245,0.35414442,-1.0739719,0.3057146,0.78143406,6
0.6851357,-1.0894136,-1.6321522,-0.8333928,1.21248,0.79776216,-2.1350584,0.6512873,0.25483185,6
0.60184604,1.0157467,-1.164757,0.71066135,1.4830288,0.34055933,-0.99134845,0.31216484,1.8563154,6
0.6886097,-1.0803621,-1.1820953,0.6778282,1.4830264,0.35217792,-1.0417339,0.30944654,1.7852306,6
0.6747219,-1.0955495,0.3308733,-1.3022983,-1.2224301,-0.18740478,1.0291325,-0.2457195,-0.8031468,6
-1.0011147,-1.0478381,-1.121846,0.74926233,1.4830279,0.3516499,-1.0847423,0.30358353,0.18194778,6
-0.030855218,0.31499493,-1.1519431,0.72304666,1.4830298,0.3444794,-1.0191753,0.30959573,1.2359816,6
0.46301815,-1.069353,2.001929,0.29471356,0.13029696,-1.860919,-0.3646536,-1.826766,-0.9169677,6
0.68760896,-1.0419912,-1.6535282,-1.3424625,0.6713868,1.2025789,-2.611331,0.9838314,0.47016498,6
0.3970852,-1.0882888,0.322661,-1.0137972,-1.0871717,-0.2563295,1.029159,-0.24570659,0.6851138,6
0.39970195,-1.0762364,0.33148104,-1.3023236,-1.2224301,-0.18770854,1.0291444,-0.24572691,-1.0020117,6
0.38605806,-1.0770705,0.3323662,-1.303337,-1.2224284,-0.18835345,1.0291513,-0.24571534,-0.957222,6
1.5842056,1.0096232,-1.1622064,0.717332,1.4830261,0.34218433,-0.9927672,0.31259707,1.875992,6
-0.98484,-1.0887638,-1.1021035,0.78544253,1.4830261,0.34990057,-1.1021211,0.3026186,-0.8154549,6
0.3293204,-1.0620632,0.29529813,1.4576342,0.1302975,-0.2683991,1.0291252,-0.2457087,-0.8570041,6
0.40947944,-1.0710781,0.33139813,-1.3024869,-1.2224289,-0.1858029,1.0291595,-0.2456988,-0.9690249,6
0.35271066,-1.0962474,2.0101633,0.27178502,0.13029908,-1.8551656,-0.36363968,-1.826954,-0.1781354,6
0.6872747,1.00984,-1.1636504,0.71495664,1.4830261,0.34152302,-0.9922503,0.31259266,1.8933517,6
0.34454218,-1.0292953,2.005631,0.28378108,0.13029921,-1.8547181,-0.35618517,-1.8282225,-0.24131714,6
0.68835473,1.0062081,-1.163241,0.71466357,1.4830316,0.34079182,-0.994068,0.31280822,1.8938379,6
0.6876572,-1.067897,-1.1420199,0.7275832,1.4830188,0.35240048,-1.0685462,0.3056448,0.8364558,6
0.7022004,1.0089425,-1.1574669,0.71807015,1.4830266,0.34022465,-0.99478513,0.31145045,1.808345,6
0.2907475,0.33577958,-1.1287978,0.7405002,1.4830322,0.34218445,-1.0381844,0.30621815,0.56462157,6
-1.0220166,-1.0878879,-1.113899,0.7650785,1.4830264,0.34959963,-1.0919721,0.3030836,-0.3910352,6
0.49918708,-1.0376656,2.004394,0.28701293,0.13029973,-1.8545688,-0.35380885,-1.8286437,-0.24469122,6
0.6888787,-1.0938884,-1.1527392,0.712421,1.4830258,0.35320258,-1.0722367,0.3055775,0.7640114,6
0.6899909,-1.0902882,-1.1549572,0.71070486,1.4830253,0.35182694,-1.0642272,0.30705068,1.091847,6
0.2911189,0.3245415,-1.1359104,0.7401457,1.4830277,0.34423026,-1.0297384,0.30807066,1.0504969,6
0.6879382,0.31429875,-1.1409993,0.73608273,1.4830266,0.34462875,-1.0276159,0.3086757,1.1545322,6
0.17648426,-1.042322,2.007219,0.27982008,0.1302963,-1.8554399,-0.35953414,-1.8276463,-0.25163975,6
0.38352662,-1.0473453,2.0005784,0.29783797,0.13029842,-1.8573079,-0.3524306,-1.8288728,-0.57000893,6
-0.7407605,-1.0728418,-1.1255957,0.74325,1.4830275,0.3539719,-1.0858687,0.3043218,0.038156763,6
0.417676,-1.0822306,1.9994662,0.297683,0.13029815,-1.8647262,-0.37376937,-1.8252017,-1.1019429,6
0.2943108,-1.053643,2.0076373,0.27904797,0.13030013,-1.8555161,-0.36019602,-1.8275378,-0.2535203,6
-0.39699507,0.30654198,-1.1451945,0.73183024,1.4830282,0.3432037,-1.0238719,0.30935782,1.2434951,6
0.5928133,-1.0417569,2.0098557,0.27288932,0.13029842,-1.8553504,-0.3625686,-1.8271456,-0.19779709,6
0.6447481,-1.0749477,-1.6321694,-0.85548246,1.212481,0.78287953,-2.0988598,0.6405523,1.0001622,6
0.17837028,-1.0715779,0.33162412,-1.302554,-1.2224281,-0.18768783,1.0291317,-0.24573585,-0.94286585,6
0.65310025,-1.0902033,0.119036086,-0.70040774,-0.9518721,0.39167902,0.8201003,0.48691693,-0.83822596,6
0.47932798,-1.0890727,0.33293033,-1.3041868,-1.2224327,-0.18609172,1.0291429,-0.24573521,-1.0140647,6
0.30935392,-1.0372719,1.9980134,0.30427667,0.13029788,-1.8597194,-0.35484272,-1.8284508,-0.8224969,6
0.28513056,-1.0913091,2.0038047,0.2890035,0.13029869,-1.8575239,-0.3569936,-1.8280799,-0.48077816,6
1.5595978,-1.1264759,-1.1769536,0.6850485,1.4830258,0.3541647,-1.0490128,0.30871135,1.5940732,6
-0.59264594,-1.0277952,-1.1262164,0.74546194,1.483024,0.3516239,-1.0819147,0.30454195,0.30085057,6
0.6729975,0.3253511,-1.1316566,0.74832785,1.4830261,0.3432661,-1.0284643,0.30823267,0.98030835,6
0.4229055,-1.072806,0.11813005,-0.7025178,-0.95187885,0.38977894,0.82013494,0.48690817,-0.5219024,6
0.62717354,-1.0690802,2.2732189,-1.1637667,0.94193906,-1.7092935,-2.296727,-1.514354,-0.08990759,6
-0.949457,-1.0506128,-1.0726588,0.8271318,1.4830272,0.34886548,-1.1325086,0.29995537,-1.979247,6
0.32158354,-1.0800762,2.0034964,0.291323,0.1303016,-1.8582801,-0.35879004,-1.8277713,-0.61665154,6
0.40562704,-1.0873735,2.006588,0.28111318,0.13030013,-1.8554978,-0.35853195,-1.827828,-0.17358561,6
0.13309538,-1.1163907,-1.1291599,0.7391388,1.4830269,0.35246706,-1.0808932,0.30446965,0.37327674,6
0.5802093,1.006061,-1.1598955,0.7168707,1.4830266,0.33959723,-0.99345285,0.31228134,1.8295057,6
-1.0186913,-1.1139679,-1.1194472,0.75221276,1.4830312,0.351529,-1.0836898,0.3036577,0.12288196,6
0.5506641,-1.0532452,0.3321595,-1.303406,-1.222434,-0.18747906,1.0291381,-0.24572833,-0.3179688,6
0.68476135,-1.1202571,0.11570876,-0.7093029,-0.95187646,0.3819088,0.8201264,0.48691595,0.6586049,6
0.64468586,0.31583136,-1.1358029,0.7419413,1.4830316,0.34093335,-1.0207765,0.30848542,0.98260254,6
0.11133823,-1.0836604,2.0075164,0.2792815,0.13029908,-1.8558714,-0.35985878,-1.8275985,-0.27782956,6
0.68636936,-1.0250334,-1.6524903,-1.320138,0.671395,1.1905397,-2.567403,0.9754798,0.7791216,6
0.6744509,0.3242725,-1.1419188,0.73144436,1.4830306,0.34452003,-1.0246856,0.30885082,1.0690421,6
0.45150822,0.26480952,-1.119782,0.75793356,1.4830301,0.3426239,-1.0491331,0.30589727,0.4303539,6
0.37238505,-1.0759546,0.119819894,-0.69992423,-0.9518805,0.3921479,0.82010335,0.48692685,-0.9403249,6
-0.07149181,-1.0956163,-1.1333617,0.7331013,1.4830292,0.35103807,-1.0753573,0.30476588,0.3288229,6
-0.95965904,-1.0874852,-1.1227982,0.7505214,1.4830306,0.3511211,-1.0846473,0.30395728,0.15882863,6
0.04536612,0.30313215,-1.1484145,0.7300544,1.4830275,0.3448799,-1.0250851,0.30963606,1.3111748,6
1.7509116,-1.0385189,-1.1530036,0.71522856,1.4830261,0.3521787,-1.0624355,0.3069573,0.9896606,6
0.034760557,0.32599187,-1.1335751,0.7408731,1.483029,0.34543052,-1.0367655,0.30728617,0.88924813,6
0.7101561,-1.0820199,-1.1483698,0.71793115,1.4830258,0.35015747,-1.061103,0.30602503,0.83123696,6
0.36764535,-1.0835221,0.32214952,-1.0012342,-1.0871812,-0.25378644,1.029144,-0.24571943,-0.064465135,6
-0.11135351,-1.0921395,-1.134439,0.7308744,1.4830279,0.35152507,-1.0752902,0.3048262,0.37241623,6
1.5817505,-1.0665071,-1.1568843,0.70082295,1.4830245,0.35617208,-1.0754701,0.3059721,0.75488055,6
-0.51016223,-1.0789703,-1.1324214,0.73665404,1.4830292,0.35069445,-1.0759754,0.3045852,0.3587354,6
0.5519228,-1.015124,0.33188877,-1.1866701,-1.1682887,-0.2534885,1.029137,-0.24574022,0.23050626,6
-0.523229,-1.0875914,-1.1300706,0.7377587,1.4830253,0.3524594,-1.0776019,0.30483106,0.35918656,6
-0.9756969,-1.0716895,-1.1191553,0.7544638,1.4830264,0.35094398,-1.0884862,0.30377513,-0.015918199,6
